age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,y
37,5171,27214,13301,44396,3221,20081,37967,29285,15,5341,379,2,376,1840,1
27,9458,12790,13301,44396,1720,20081,37967,29285,15,5341,910,1,224,1511,1
59,2264,5207,6851,44396,1194,25130,37967,29285,15,5341,132,4,389,4901,0
35,7597,27214,23202,44396,294,25130,37967,29285,15,5341,238,6,98,1511,0
45,7597,12790,13301,44396,2033,20081,37967,29285,15,5341,243,5,285,1511,1
51,5171,27214,13301,44396,0,25130,7244,29285,15,5341,177,4,99,1511,0
76,1579,27214,1857,44396,4984,20081,37967,2906,15,5341,126,3,48,1511,0
27,9458,12790,13301,44396,2786,20081,37967,29285,15,5341,270,2,377,1511,0
64,2264,27214,23202,44396,3189,20081,37967,2906,15,5341,208,1,-1,36959,1
28,9458,12790,13301,44396,2725,20081,37967,29285,16,5341,292,1,504,4901,1
48,7597,5207,23202,44396,1290,20081,37967,13020,16,5341,58,1,-1,36959,0
38,938,5207,13301,44396,2946,20081,37967,29285,16,5341,605,3,-1,36959,1
66,1240,27214,6851,44396,1230,20081,37967,29285,16,5341,288,6,181,1511,1
30,9458,12790,13301,44396,572,20081,37967,29285,17,5341,339,3,183,1511,1
38,9732,27214,6851,44396,1630,25130,37967,29285,17,5341,101,3,94,1840,0
39,7597,12790,23202,44396,1435,20081,37967,29285,17,5341,383,1,296,1840,1
24,7597,12790,23202,44396,403,20081,37967,13020,17,5341,247,1,-1,36959,1
30,4154,5207,23202,44396,436,25130,37967,29285,17,5341,1720,1,-1,36959,1
24,1303,27214,23202,44396,6,20081,37967,13020,17,5341,21,1,-1,36959,0
75,2264,27214,6851,44396,962,20081,37967,29285,17,5341,344,1,-1,36959,0
63,2264,27214,23202,44396,23047,20081,37967,29285,17,5341,530,1,139,1840,0
49,7597,27214,13301,44396,1071,20081,37967,29285,17,5341,169,1,-1,36959,1
34,9458,27214,13301,44396,3301,25130,37967,29285,17,5341,485,2,227,4901,1
36,5171,27214,23202,44396,1031,20081,37967,29285,17,5341,282,4,-1,36959,1
46,9732,27214,23202,44396,1723,20081,37967,29285,17,5341,176,2,52,4901,1
32,7597,12790,13301,44396,705,20081,37967,29285,17,5341,544,1,-1,36959,1
52,9732,27214,23202,44396,955,20081,7244,29285,17,5341,301,2,134,1511,1
53,1487,27214,13301,44396,1961,20081,37967,29285,18,5341,91,2,185,1511,0
71,2264,27214,23202,44396,29941,20081,37967,2906,18,5341,80,1,71,1840,0
25,9732,12790,23202,44396,303,20081,37967,29285,18,5341,252,1,92,1511,1
60,9458,27214,6851,44396,8334,20081,37967,29285,18,5341,143,1,49,1840,0
29,9458,12790,13301,44396,1431,20081,37967,29285,18,5341,201,4,-1,36959,0
50,5171,27214,23202,44396,100,25130,37967,13020,18,5341,23,1,-1,36959,0
20,938,12790,23202,44396,153,20081,37967,13020,21,5341,100,1,-1,36959,1
46,4154,27214,23202,44396,0,25130,37967,29285,22,5341,154,1,124,1840,0
61,2264,27214,23202,44396,2011,20081,37967,29285,22,5341,292,1,578,4901,0
57,9458,5207,13301,44396,3287,20081,37967,29285,22,5341,867,1,84,1511,1
32,5171,12790,23202,44396,131,25130,37967,29285,22,5341,522,1,183,1511,1
52,9458,27214,1857,44396,1708,20081,37967,2906,23,5341,193,1,145,4901,0
32,9458,27214,13301,44396,913,25130,37967,29285,23,5341,883,1,674,4901,0
64,2264,5207,6851,44396,109,20081,37967,29285,23,5341,706,1,225,1511,1
33,9458,12790,13301,44396,224,20081,37967,29285,23,5341,342,2,107,1511,1
30,9732,12790,23202,44396,315,20081,37967,29285,23,5341,1407,1,-1,36959,1
36,9458,12790,13301,44396,538,20081,37967,29285,23,5341,339,1,183,1511,1
32,7597,27214,13301,44396,903,25130,37967,29285,23,5341,181,1,320,1840,0
59,9458,27214,13301,44396,5397,20081,37967,29285,23,5341,671,3,-1,36959,1
34,938,12790,1857,44396,5969,20081,37967,29285,23,5341,442,2,292,4901,0
25,938,12790,23202,44396,1957,20081,37967,29285,24,5341,1207,4,385,4901,1
43,4154,27214,23202,44396,774,20081,37967,29285,24,5341,482,1,91,1511,1
75,2264,27214,23202,44396,468,20081,37967,2906,24,5341,316,1,-1,36959,0
37,1579,12790,13301,44396,1188,20081,37967,29285,24,5341,310,1,-1,36959,1
24,938,12790,1857,44396,1082,20081,37967,29285,24,5341,185,1,-1,36959,0
35,9458,27214,13301,44396,1870,25130,37967,29285,24,5341,134,1,386,4901,0
30,7597,12790,23202,44396,254,25130,7244,29285,24,5341,167,3,416,36959,0
27,9458,12790,13301,44396,6791,20081,37967,29285,24,5341,136,5,94,4901,0
31,7597,27214,13301,44396,3338,25130,37967,29285,24,5341,122,2,185,1511,0
21,938,12790,1857,44396,762,20081,37967,29285,24,5341,288,1,-1,36959,0
40,7597,27214,23202,44396,697,20081,37967,29285,24,5341,220,2,219,1840,0
53,9732,27214,1857,44396,960,20081,7244,13020,24,5341,180,1,687,1840,0
37,5171,5207,23202,44396,450,25130,7244,13020,24,5341,15,1,-1,36959,0
37,5171,12790,23202,44396,16,20081,37967,13020,24,5341,11,1,-1,36959,0
26,938,12790,23202,44396,696,20081,37967,13020,24,5341,22,1,-1,36959,0
46,9732,27214,6851,44396,67,20081,37967,13020,24,5341,9,1,-1,36959,0
49,9458,27214,13301,44396,1167,25130,7244,29285,25,5341,213,6,150,4901,1
42,7597,5207,13301,44396,2611,25130,37967,29285,25,5341,300,1,389,4901,1
27,9732,12790,23202,44396,3145,20081,37967,29285,25,5341,374,1,179,1511,1
57,1303,27214,23202,44396,1350,20081,37967,29285,25,5341,131,1,388,4901,0
30,7597,12790,23202,44396,938,20081,37967,29285,25,5341,171,1,141,1840,0
45,7597,27214,13301,44396,1818,25130,7244,29285,25,5341,427,1,142,1511,0
57,7597,27214,23202,44396,363,20081,37967,29285,25,5341,195,6,-1,36959,0
33,9458,12790,13301,44396,794,20081,37967,13020,25,5341,12,1,-1,36959,0
29,7597,12790,23202,44396,825,20081,37967,29285,25,5341,472,2,-1,36959,1
27,938,12790,23202,44396,833,20081,37967,2906,25,5341,359,5,-1,36959,0
37,7597,27214,13301,44396,122,20081,37967,29285,25,5341,266,2,318,1840,1
30,9732,12790,6851,44396,185,20081,37967,13020,26,5341,11,1,-1,36959,0
35,9458,27214,13301,44396,358,20081,37967,13020,27,5341,18,1,-1,36959,0
34,4154,27214,1857,44396,746,20081,37967,13020,27,5341,32,1,-1,36959,0
72,2264,27214,6851,44396,0,20081,37967,29285,28,5341,348,6,94,4901,0
31,4154,12790,23202,44396,334,20081,37967,13020,28,5341,54,1,-1,36959,0
47,9458,12790,13301,44396,334,25130,37967,29285,28,5341,614,3,94,1511,1
38,9458,12790,13301,44396,623,20081,37967,29285,28,5341,297,4,144,1840,1
48,9458,12790,13301,44396,86,20081,37967,29285,28,5341,281,3,186,1840,1
36,9458,27214,13301,44396,1790,25130,37967,29285,28,5341,132,3,392,1840,0
55,1240,5207,6851,44396,976,20081,37967,29285,28,5341,345,1,94,1840,1
39,7597,12790,13301,44396,393,20081,37967,29285,28,5341,325,1,94,1511,1
49,5171,12790,23202,44396,293,20081,37967,29285,28,5341,452,1,-1,36959,1
26,9458,12790,13301,44396,222,20081,37967,29285,28,5341,247,1,63,1511,1
37,4154,12790,23202,44396,23,25130,37967,29285,28,5341,197,1,182,4901,0
68,2264,5207,6851,44396,476,20081,37967,2906,28,5341,363,1,-1,36959,1
31,938,12790,13301,44396,4951,20081,37967,29285,28,5341,150,3,-1,36959,0
22,938,12790,23202,44396,10971,20081,37967,29285,28,5341,181,2,-1,36959,0
45,9458,27214,1857,44396,2724,20081,37967,29285,28,5341,359,2,182,1511,1
57,288,27214,6851,44396,1884,20081,37967,2906,28,5341,133,4,-1,36959,0
67,2264,27214,6851,44396,2391,20081,37967,29285,28,5341,737,6,186,1840,1
22,1240,12790,23202,44396,1796,20081,37967,29285,28,5341,369,3,-1,36959,1
60,2264,27214,23202,44396,11,20081,37967,29285,29,5341,265,1,586,4901,1
31,9732,12790,23202,44396,54,25130,37967,29285,29,5341,401,1,-1,36959,1
60,2264,27214,23202,44396,2060,20081,37967,29285,29,5341,135,4,95,4901,0
58,9732,27214,6851,44396,3109,20081,37967,29285,29,5341,295,1,287,1511,1
41,5171,27214,23202,44396,3126,25130,37967,29285,29,5341,222,1,91,4901,1
47,5171,27214,23202,44396,0,20081,7244,29285,29,5341,238,1,139,4901,0
23,4154,12790,23202,44396,488,20081,37967,29285,29,5341,205,1,91,1511,1
30,938,12790,23202,44396,314,20081,37967,29285,29,5341,189,1,204,1511,0
39,9458,27214,13301,44396,2939,20081,37967,29285,29,5341,385,1,165,1511,0
35,1303,27214,23202,44396,978,20081,37967,29285,29,5341,660,2,182,1511,1
33,9458,12790,13301,44396,718,25130,37967,29285,29,5341,271,1,84,1511,1
29,938,12790,23202,44396,808,20081,37967,29285,29,5341,189,1,362,1840,0
33,9458,12790,13301,44396,3143,20081,37967,29285,29,5341,421,2,-1,36959,1
45,7597,27214,13301,44396,2699,25130,37967,29285,29,5341,264,4,-1,36959,0
50,7597,27214,13301,44396,5114,20081,37967,2906,29,5341,286,2,153,1840,0
32,7597,5207,13301,44396,3255,20081,37967,29285,29,5341,167,2,-1,36959,1
44,9732,12790,23202,44396,276,25130,37967,13020,29,5341,13,1,411,4901,0
27,938,12790,23202,44396,1423,20081,37967,13020,29,5341,8,1,-1,36959,0
31,9458,12790,13301,44396,1539,25130,37967,29285,30,5341,107,2,756,1840,0
32,938,12790,13301,44396,64,20081,37967,29285,30,5341,598,4,105,4901,1
33,7597,12790,23202,44396,555,20081,37967,29285,30,5341,255,2,-1,36959,0
48,5171,12790,23202,44396,1544,25130,37967,2906,30,5341,263,1,450,4901,1
19,938,12790,23202,44396,424,20081,37967,29285,30,5341,121,3,195,1840,0
41,5171,12790,23202,44396,985,25130,37967,29285,30,5341,274,2,391,1511,1
49,1240,27214,6851,44396,360,20081,37967,13020,30,5341,6,1,-1,36959,0
77,2264,27214,13301,44396,1047,20081,37967,29285,30,5341,108,5,-1,36959,0
43,9458,12790,13301,44396,0,20081,37967,29285,30,5341,275,2,296,4901,1
32,7597,12790,13301,44396,4071,20081,37967,29285,30,5341,319,2,-1,36959,1
39,7597,27214,23202,44396,4861,25130,37967,2906,30,5341,119,1,183,1840,0
21,938,12790,23202,44396,2488,20081,37967,29285,30,5341,258,6,169,1511,1
74,2264,5207,6851,44396,29080,20081,37967,29285,30,5341,301,5,93,1840,1
72,2264,12790,13301,44396,1285,20081,37967,2906,1,6895,494,4,150,4901,0
39,9732,27214,6851,44396,1,25130,37967,13020,1,6895,165,1,745,4901,0
29,4154,12790,23202,44396,0,20081,37967,13020,1,6895,12,1,514,4901,0
52,9458,5207,13301,44396,3,20081,37967,13020,1,6895,28,1,-1,36959,0
42,7597,27214,23202,44396,2152,20081,37967,29285,1,6895,113,2,93,4901,0
32,9458,12790,13301,44396,12569,20081,37967,29285,1,6895,561,2,295,1511,1
63,2264,27214,23202,44396,2896,20081,37967,29285,1,6895,304,1,119,1511,1
19,938,12790,23202,44396,526,20081,37967,29285,1,6895,174,1,199,4901,0
37,9732,27214,23202,44396,195,25130,37967,13020,1,6895,10,1,-1,36959,0
29,1579,12790,13301,44396,805,20081,37967,29285,1,6895,302,2,128,1511,0
53,4154,5207,23202,44396,36,25130,7244,13020,2,6895,25,1,417,1511,1
34,1579,12790,13301,44396,0,25130,37967,13020,2,6895,48,1,422,1511,0
28,938,12790,23202,44396,196,20081,37967,29285,2,6895,423,3,-1,36959,1
35,9732,27214,23202,44396,262,20081,37967,29285,2,6895,96,2,109,1511,0
31,4154,12790,23202,44396,1027,20081,37967,29285,2,6895,217,3,-1,36959,1
67,2264,27214,13301,44396,1948,20081,37967,29285,2,6895,844,2,155,1511,0
43,7597,5207,1857,44396,4389,20081,37967,2906,2,6895,632,2,85,1511,1
32,1579,12790,13301,44396,4024,25130,37967,29285,2,6895,150,1,-1,36959,0
26,9732,12790,23202,44396,463,20081,7244,29285,2,6895,248,2,-1,36959,1
31,938,12790,23202,44396,3511,20081,37967,29285,2,6895,667,1,-1,36959,1
45,9458,27214,23202,44396,2897,20081,37967,29285,2,6895,301,2,88,4901,0
39,9458,5207,13301,44396,224,20081,37967,29285,2,6895,194,2,88,1511,1
56,9732,27214,6851,44396,1014,20081,37967,13020,2,6895,5,1,-1,36959,0
35,1579,12790,13301,44396,398,20081,37967,29285,5,6895,101,3,-1,36959,0
29,7597,12790,23202,44396,738,20081,37967,13020,5,6895,29,1,-1,36959,0
32,938,12790,23202,44396,61,20081,7244,29285,5,6895,178,3,515,4901,0
28,4154,12790,23202,44396,198,20081,37967,29285,5,6895,128,2,-1,36959,1
32,9732,12790,23202,44396,1029,20081,37967,29285,5,6895,175,4,-1,36959,0
30,7597,12790,13301,44396,0,25130,37967,29285,5,6895,140,1,424,1511,1
65,2264,5207,23202,44396,744,20081,37967,29285,5,6895,182,1,-1,36959,0
24,5171,12790,13301,44396,674,25130,37967,29285,6,6895,267,1,-1,36959,1
32,9458,12790,13301,44396,623,20081,37967,29285,6,6895,335,3,194,4901,1
29,9458,12790,1857,44396,560,20081,37967,29285,6,6895,212,1,92,1511,0
50,7597,27214,13301,44396,0,20081,7244,29285,6,6895,257,1,85,4901,0
46,9458,5207,13301,44396,558,20081,37967,29285,6,6895,319,1,-1,36959,1
30,9458,27214,13301,44396,69,25130,37967,13020,6,6895,42,1,-1,36959,0
60,7597,27214,23202,44396,259,20081,37967,29285,6,6895,396,1,386,1511,1
33,9732,12790,23202,44396,688,20081,37967,13020,6,6895,226,1,-1,36959,0
37,7597,27214,23202,44396,432,25130,37967,29285,6,6895,386,3,776,4901,1
60,9458,5207,6851,44396,2694,20081,37967,2906,6,6895,295,1,-1,36959,0
43,7597,27214,23202,44396,69,25130,7244,29285,7,6895,156,1,260,4901,0
48,9458,12790,13301,44396,159,20081,37967,2906,7,6895,229,1,251,1511,1
52,4154,27214,23202,44396,657,20081,37967,2906,7,6895,398,2,460,4901,1
29,9458,12790,13301,44396,1808,20081,37967,29285,7,6895,273,2,433,1511,1
71,2264,5207,1857,44396,392,20081,37967,2906,7,6895,276,2,-1,36959,1
42,9458,27214,13301,44396,298,20081,37967,29285,8,6895,214,4,115,4901,0
47,9458,12790,13301,44396,6651,20081,37967,29285,8,6895,229,1,412,4901,1
70,2264,27214,6851,44396,2795,20081,37967,29285,8,6895,480,1,181,1511,1
28,9458,12790,13301,815,1414,25130,37967,29285,8,6895,294,1,521,4901,1
70,2264,5207,23202,44396,4572,20081,37967,29285,8,6895,173,11,162,4901,0
31,1579,27214,13301,44396,2666,20081,37967,2906,8,6895,411,2,148,1840,1
80,2264,27214,23202,44396,668,20081,37967,2906,8,6895,250,1,371,1511,1
29,9458,12790,13301,44396,502,20081,37967,29285,8,6895,968,1,87,4901,1
29,5171,12790,23202,44396,1992,20081,37967,29285,8,6895,202,1,87,4901,0
23,938,12790,23202,44396,1809,20081,37967,29285,8,6895,414,2,-1,36959,1
34,4154,12790,23202,44396,267,20081,37967,29285,8,6895,449,2,-1,36959,1
38,9458,27214,13301,44396,2656,20081,37967,29285,8,6895,230,2,-1,36959,0
69,2264,27214,23202,44396,2473,20081,37967,29285,8,6895,967,3,-1,36959,1
79,2264,5207,1857,44396,2628,20081,37967,2906,8,6895,220,7,450,4901,0
19,938,12790,23202,44396,372,20081,37967,2906,8,6895,444,3,-1,36959,1
59,9458,27214,23202,44396,111,20081,37967,2906,8,6895,312,2,381,4901,0
27,5171,12790,23202,44396,914,20081,37967,29285,8,6895,131,2,-1,36959,0
35,9732,12790,1857,44396,484,20081,37967,29285,8,6895,344,1,87,4901,1
38,5171,27214,23202,44396,1767,25130,37967,29285,9,6895,483,4,239,1511,1
32,7597,12790,1857,44396,491,20081,37967,29285,9,6895,474,7,-1,36959,1
36,7597,12790,23202,44396,966,20081,37967,29285,9,6895,119,9,367,1840,0
43,1579,27214,13301,44396,2501,20081,37967,29285,9,6895,582,2,161,4901,0
29,9458,12790,23202,44396,966,20081,37967,29285,9,6895,1185,1,396,1840,0
26,938,12790,23202,44396,1164,20081,37967,29285,9,6895,116,1,301,1840,0
50,288,27214,1857,44396,558,20081,37967,29285,9,6895,464,1,683,4901,1
27,938,5207,1857,44396,383,20081,37967,13020,9,6895,15,1,-1,36959,0
29,938,27214,1857,44396,2229,20081,37967,13020,9,6895,25,1,252,1840,0
27,7597,12790,23202,44396,337,20081,37967,13020,9,6895,23,1,-1,36959,1
53,5171,12790,23202,44396,654,20081,37967,13020,10,6895,67,1,-1,36959,1
40,5171,27214,23202,44396,457,20081,37967,13020,12,6895,9,1,-1,36959,0
35,5171,12790,13301,44396,170,20081,37967,13020,12,6895,12,1,-1,36959,0
74,2264,27214,6851,44396,5539,20081,37967,29285,12,6895,390,2,159,4901,0
27,1303,12790,13301,44396,77,20081,37967,29285,12,6895,305,4,77,1511,0
35,1579,27214,13301,44396,2427,20081,37967,29285,12,6895,210,3,158,1840,1
50,1487,5207,13301,44396,315,20081,37967,29285,12,6895,101,2,185,4901,0
27,9458,12790,23202,44396,843,20081,37967,29285,12,6895,123,2,185,1511,0
66,2264,5207,1857,44396,53,20081,37967,29285,12,6895,562,4,-1,36959,1
43,5171,12790,23202,44396,386,20081,37967,29285,12,6895,220,3,529,4901,1
25,9458,12790,13301,44396,380,20081,37967,29285,12,6895,167,1,-1,36959,0
20,938,12790,6851,44396,134,20081,37967,29285,12,6895,273,1,277,1840,0
30,1579,12790,13301,44396,251,20081,37967,29285,12,6895,537,1,-1,36959,1
29,4154,12790,23202,44396,102,20081,37967,29285,12,6895,154,1,182,4901,0
57,2264,27214,23202,44396,1044,20081,37967,2906,12,6895,567,1,182,1511,1
72,2264,5207,13301,44396,402,20081,37967,29285,12,6895,194,3,-1,36959,0
36,9458,27214,13301,44396,93,20081,37967,29285,12,6895,262,2,182,4901,1
31,9458,12790,13301,44396,2907,25130,37967,29285,12,6895,248,1,194,4901,1
55,288,27214,23202,44396,1157,20081,37967,29285,12,6895,289,1,412,4901,0
72,5171,27214,6851,44396,2321,20081,37967,29285,12,6895,200,6,122,1840,0
47,5171,12790,23202,44396,3696,20081,37967,29285,12,6895,250,2,181,1511,1
80,2264,27214,6851,44396,1468,20081,37967,29285,13,6895,256,2,181,1511,0
65,2264,5207,23202,44396,828,20081,37967,29285,13,6895,305,1,-1,36959,1
30,938,12790,23202,44396,459,20081,37967,29285,13,6895,98,2,210,1511,0
25,9732,12790,23202,44396,1857,25130,37967,29285,13,6895,195,2,91,1511,1
33,9458,12790,13301,44396,1962,20081,37967,29285,13,6895,363,1,181,4901,1
29,1579,12790,13301,44396,1579,20081,37967,29285,13,6895,178,1,181,1511,1
79,2264,5207,6851,44396,2787,20081,37967,2906,13,6895,617,1,377,1511,1
24,938,12790,23202,44396,1123,20081,37967,29285,13,6895,475,1,412,1840,1
27,7597,12790,23202,44396,643,20081,37967,29285,13,6895,317,1,-1,36959,1
63,2264,27214,13301,44396,4692,25130,37967,29285,13,6895,88,1,181,4901,0
36,9458,12790,1857,44396,62,20081,37967,29285,13,6895,311,1,91,1511,1
38,1579,5207,13301,44396,6447,20081,37967,29285,13,6895,316,3,182,4901,0
31,1303,27214,13301,44396,330,20081,37967,29285,13,6895,309,1,181,1511,1
22,938,12790,23202,44396,71,20081,37967,29285,13,6895,337,1,181,1511,1
36,4154,27214,1857,44396,618,20081,37967,29285,13,6895,360,1,335,1511,1
40,9458,27214,13301,44396,4539,20081,37967,29285,13,6895,256,3,439,4901,1
25,7597,12790,13301,815,160,20081,7244,13020,13,6895,151,1,-1,36959,0
31,7597,27214,13301,44396,2166,20081,37967,29285,13,6895,577,6,182,1511,1
26,9732,12790,23202,44396,2007,20081,37967,29285,13,6895,272,3,182,1511,1
51,9458,27214,13301,44396,3463,20081,7244,29285,13,6895,371,2,166,1840,1
27,5171,12790,13301,44396,4738,20081,37967,29285,13,6895,752,1,-1,36959,0
46,5171,5207,23202,44396,99,20081,37967,13020,14,6895,18,1,-1,36959,0
70,2264,5207,6851,44396,482,20081,37967,2906,14,6895,413,1,181,1511,1
24,938,12790,6851,44396,1235,20081,37967,29285,14,6895,334,4,93,1840,1
23,938,12790,23202,44396,1298,20081,37967,29285,14,6895,603,1,-1,36959,1
41,7597,12790,23202,44396,5329,20081,37967,29285,14,6895,397,2,-1,36959,1
53,7597,27214,6851,44396,6181,20081,37967,29285,14,6895,817,2,209,1840,1
30,7597,12790,23202,44396,1112,20081,37967,29285,14,6895,133,3,-1,36959,0
86,2264,27214,6851,44396,1255,20081,37967,2906,14,6895,247,1,180,1511,1
30,9732,12790,23202,44396,180,20081,37967,29285,14,6895,203,1,183,4901,0
27,938,12790,1857,44396,132,20081,37967,29285,14,6895,276,1,-1,36959,1
34,7597,12790,13301,44396,2733,20081,37967,29285,14,6895,604,1,-1,36959,1
49,4154,27214,23202,44396,725,20081,7244,13020,14,6895,70,1,-1,36959,0
68,2264,5207,23202,44396,4189,20081,37967,2906,14,6895,897,2,-1,36959,1
35,9458,27214,23202,44396,724,25130,37967,29285,14,6895,287,2,415,4901,1
30,5171,27214,23202,44396,222,20081,37967,2906,14,6895,343,9,-1,36959,0
28,938,12790,23202,44396,205,20081,37967,29285,14,6895,87,3,184,1840,1
56,9732,27214,23202,44396,813,25130,7244,13020,14,6895,71,1,-1,36959,0
66,2264,27214,23202,44396,154,20081,37967,29285,15,6895,268,5,181,4901,1
36,9732,12790,13301,44396,1830,20081,37967,29285,15,6895,185,5,181,4901,0
30,9458,12790,13301,44396,232,20081,37967,29285,15,6895,219,1,91,1511,1
60,2264,5207,13301,44396,979,25130,37967,29285,15,6895,346,1,181,1511,1
46,5171,27214,23202,44396,5021,20081,37967,29285,15,6895,957,1,182,1511,1
47,5171,27214,23202,44396,3676,20081,37967,29285,15,6895,415,2,342,1840,1
31,7597,12790,23202,44396,2544,20081,37967,29285,15,6895,252,1,184,1511,1
66,2264,27214,6851,44396,2173,20081,37967,29285,15,6895,178,1,181,4901,0
64,1240,27214,6851,44396,768,20081,37967,29285,15,6895,250,2,182,1511,0
68,2264,27214,23202,44396,2469,25130,37967,2906,15,6895,552,2,-1,36959,1
63,9732,27214,23202,44396,180,20081,37967,29285,15,6895,390,2,182,1511,1
42,1303,27214,23202,44396,1289,20081,37967,29285,15,6895,250,4,415,4901,1
57,9732,27214,6851,44396,3498,20081,37967,29285,15,6895,210,2,456,1511,0
29,938,12790,23202,44396,658,20081,37967,29285,15,6895,198,2,244,1840,1
61,2264,27214,23202,44396,938,20081,37967,29285,15,6895,392,2,183,1511,1
24,7597,12790,23202,44396,3843,20081,37967,29285,15,6895,561,2,-1,36959,0
45,7597,12790,13301,44396,1591,20081,37967,29285,15,6895,392,4,-1,36959,0
60,4154,12790,23202,44396,739,20081,37967,29285,15,6895,261,1,182,1511,0
35,4154,27214,23202,44396,2918,20081,7244,29285,16,6895,815,2,407,1511,1
38,5171,12790,23202,44396,4803,20081,37967,29285,16,6895,129,2,182,1511,0
58,9458,27214,13301,44396,1318,20081,37967,29285,16,6895,184,1,179,4901,0
43,1303,27214,13301,44396,0,20081,37967,29285,16,6895,745,1,281,4901,1
64,2264,27214,23202,44396,588,20081,37967,29285,16,6895,574,1,179,1511,1
26,5171,27214,23202,44396,2469,20081,37967,29285,16,6895,136,8,-1,36959,0
22,938,12790,6851,44396,423,20081,37967,29285,16,6895,316,1,179,1511,1
49,9732,27214,23202,44396,1946,20081,37967,29285,16,6895,486,1,-1,36959,1
52,7597,27214,13301,44396,2506,20081,37967,29285,16,6895,377,1,228,4901,0
46,9458,27214,23202,44396,766,25130,37967,13020,16,6895,6,1,-1,36959,0
19,938,12790,23202,44396,302,20081,37967,29285,16,6895,205,1,-1,36959,1
41,9458,5207,13301,44396,4567,25130,7244,29285,16,6895,106,1,-1,36959,0
31,9458,5207,13301,44396,414,20081,7244,29285,16,6895,241,1,-1,36959,1
37,9458,27214,13301,44396,0,20081,37967,29285,16,6895,268,2,182,1511,1
48,1303,27214,23202,44396,817,20081,37967,29285,16,6895,806,3,183,1511,1
36,9458,5207,13301,44396,649,20081,37967,29285,16,6895,237,2,91,4901,0
30,9458,12790,13301,44396,1268,20081,37967,29285,16,6895,73,4,-1,36959,0
42,9458,5207,13301,44396,5037,20081,37967,29285,16,6895,100,6,84,1511,0
33,7597,27214,23202,44396,183,20081,37967,29285,16,6895,457,2,182,1840,1
30,5171,27214,23202,44396,1081,20081,37967,29285,16,6895,222,2,-1,36959,0
51,5171,27214,23202,44396,423,25130,7244,29285,16,6895,84,5,183,4901,0
30,1579,27214,23202,44396,123,20081,7244,13020,17,6895,66,1,85,1840,0
32,4154,27214,6851,44396,164,25130,37967,13020,17,6895,19,1,-1,36959,0
39,9732,27214,23202,44396,2467,20081,37967,29285,19,6895,207,2,276,1840,1
34,7597,27214,23202,44396,806,20081,37967,29285,19,6895,253,3,458,1511,1
46,7597,27214,23202,44396,9299,20081,37967,29285,19,6895,1148,1,276,1840,1
58,9732,5207,6851,44396,1299,20081,37967,29285,19,6895,128,2,234,4901,0
42,9458,27214,1857,44396,1519,20081,37967,29285,19,6895,268,1,-1,36959,1
60,5171,27214,1857,44396,478,20081,37967,29285,19,6895,173,2,311,4901,1
36,9458,5207,13301,44396,1057,20081,37967,29285,19,6895,230,2,164,4901,1
32,1487,27214,13301,44396,762,20081,37967,29285,19,6895,187,11,-1,36959,1
45,9458,27214,13301,44396,31472,20081,37967,29285,19,6895,568,7,-1,36959,1
44,9458,12790,13301,44396,1090,20081,37967,29285,19,6895,204,4,532,1840,1
73,2264,27214,6851,44396,1388,20081,37967,29285,20,6895,146,3,190,1511,0
46,9732,27214,23202,44396,6879,20081,37967,29285,20,6895,296,1,281,4901,0
57,2264,27214,23202,44396,3738,25130,37967,29285,20,6895,178,2,92,4901,1
35,9458,27214,13301,44396,2374,25130,7244,29285,20,6895,174,2,215,1840,0
29,5171,12790,23202,44396,854,20081,37967,29285,20,6895,175,5,95,1840,0
29,5171,12790,23202,44396,1277,20081,37967,29285,20,6895,165,2,481,1511,1
35,9732,27214,23202,44396,-17,25130,37967,13020,20,6895,7,1,-1,36959,0
31,1303,5207,13301,44396,756,20081,37967,29285,20,6895,355,2,-1,36959,1
47,1579,27214,23202,44396,523,20081,37967,13020,20,6895,7,1,-1,36959,0
41,9732,27214,6851,44396,178,25130,37967,13020,20,6895,5,1,791,4901,0
29,9458,12790,13301,44396,2344,25130,37967,29285,20,6895,288,1,133,4901,0
54,9732,27214,23202,44396,1636,20081,37967,2906,20,6895,1008,2,-1,36959,1
27,5171,12790,23202,44396,125,20081,37967,29285,21,6895,104,1,288,4901,0
49,9458,5207,13301,44396,300,20081,37967,29285,21,6895,316,1,-1,36959,1
24,5171,12790,23202,44396,1055,20081,37967,29285,21,6895,338,1,-1,36959,0
35,5171,12790,23202,44396,321,20081,37967,29285,21,6895,143,1,412,1840,1
24,938,12790,23202,44396,1234,20081,37967,29285,21,6895,314,1,156,1511,1
34,9458,5207,13301,44396,70,25130,37967,13020,22,6895,5,1,701,1840,0
24,5171,12790,23202,44396,1295,20081,37967,29285,22,6895,355,2,92,1511,1
43,9458,27214,13301,44396,839,20081,37967,29285,22,6895,942,1,-1,36959,1
34,1303,12790,13301,44396,1974,20081,37967,29285,22,6895,355,1,342,1511,1
60,1303,27214,6851,44396,0,20081,37967,29285,22,6895,1193,1,412,1840,1
27,5171,27214,13301,44396,2855,20081,37967,29285,22,6895,138,2,178,1511,1
54,9458,5207,13301,44396,5475,20081,37967,29285,22,6895,321,4,-1,36959,1
38,9458,27214,13301,44396,536,25130,37967,29285,22,6895,248,1,-1,36959,1
